id,rated,turns,victory_status,winner,increment_code,white_rating,black_rating,first_move,opening_eco,opening_name,opening_ply
Ss8lXfOU,TRUE,61,mate,white,10+0,1968,1809,Nf3,A04,Zukertort Opening: Pirc Invitation,2
aEwG9ol6,TRUE,49,mate,white,10+0,1956,1992,Nf3,A39,English Opening: Symmetrical Variation |  Mecking Variation,13
FyXlOSqt,TRUE,48,resign,white,10+0,1951,1718,Nf3,A08,King's Indian Attack,4
GsWHFkHG,TRUE,73,resign,white,10+0,1942,1845,Nf3,D02,Queen's Pawn Game: Chigorin Variation,4
89lNvpal,TRUE,104,resign,black,10+0,1853,1933,e4,B08,Pirc Defense: Classical Variation,8
kFXydBTn,TRUE,19,resign,white,10+0,1923,1862,Nf3,A07,King's Indian Attack,3
nrWHt8Ox,TRUE,33,resign,white,10+0,1915,1794,Nf3,A07,King's Indian Attack,3
eynT1vI3,TRUE,74,outoftime,black,10+0,1160,1915,d4,A45,Indian Game: Omega Gambit,3
kI4xtQ1v,TRUE,85,resign,white,10+0,2098,1920,e4,B06,Modern Defense: Bishop Attack,5
NrTG7OIq,TRUE,114,outoftime,black,10+0,1846,1910,d4,A45,Indian Game,2
BQzrUyXC,TRUE,13,resign,white,10+0,1904,1752,Nf3,A08,King's Indian Attack,4
r3uqvH3q,TRUE,59,resign,white,10+0,1890,1959,Nf3,A04,Zukertort Opening: Dutch Variation,2
g39jlzRS,TRUE,33,resign,white,10+0,1895,1760,Nf3,A05,King's Indian Attack: Symmetrical Defense,4
FU2yJlbH,TRUE,30,resign,black,10+0,1719,1907,e4,B02,Alekhine Defense: Two Pawn Attack,5
epDJml2O,TRUE,30,resign,white,10+0,1900,1725,Nf3,A13,English Opening: Agincourt Defense #3,3
epjI81bW,TRUE,69,resign,white,10+0,1890,1846,Nf3,D02,Queen's Pawn Game: Chigorin Variation,4
On1ePRj0,TRUE,110,outoftime,black,10+0,1856,1878,e4,B06,Modern Defense: Bishop Attack,5
tBsERPtk,TRUE,86,outoftime,black,10+0,1746,1870,d4,A46,Indian Game: London System,5
edb41uXz,TRUE,40,mate,black,30+10,1121,1355,c4,A20,English Opening: King's English Variation,2
I8TGAb9J,TRUE,29,mate,white,15+15,1208,1500,e4,C40,King's Pawn Game: Damiano Defense,4
KibthMFu,TRUE,64,mate,black,10+0,1383,1226,d4,A40,Mikenas Defense,2
pILhOjVt,TRUE,57,mate,white,5+17,1339,1500,e4,C20,King's Pawn Game: Wayward Queen Attack,3
3YOPY59n,TRUE,26,resign,black,15+0,1290,975,e4,C21,King's Pawn Game: Beyer Gambit,4
X7GnnhZs,TRUE,11,draw,draw,15+0,950,1297,f3,A00,Gedult's Opening,1
XnXsJphk,TRUE,21,mate,white,30+5,1794,951,d4,D00,Queen's Pawn Game: Mason Attack,3
OkDPJlSk,TRUE,52,mate,black,30+5,951,1793,e3,A00,Van't Kruijs Opening,1
4obGJ5ua,TRUE,16,resign,white,180+0,1496,954,d4,D00,Queen's Pawn Game,2
oATUlHPw,TRUE,23,resign,white,5+8,1488,957,e4,C00,French Defense: Steinitz Attack,3
ZeqBvl9X,TRUE,3,resign,white,10+0,1146,996,e4,C00,French Defense: Normal Variation,3
GMWOlwjP,TRUE,50,mate,black,2+10,992,1318,b3,A01,Nimzo-Larsen Attack,1
6jb5UrhU,TRUE,63,resign,white,15+15,1434,1041,e4,C34,King's Gambit Accepted |  MacLeod Defense,6
2zi8LCvT,TRUE,26,resign,white,5+7,1659,1044,e4,C20,Bishop's Opening: Boi Variation,4
aqdLVAXc,TRUE,53,mate,white,5+8,1518,1050,e4,C41,Philidor Defense,5
PZPpAFHN,TRUE,61,resign,black,6+6,1068,1304,e3,A00,Van't Kruijs Opening,1
VMQkR3dG,TRUE,19,resign,white,6+6,1298,1092,e4,C42,Russian Game: Three Knights Game,5
iKcK7JwN,TRUE,68,resign,black,7+6,1133,1218,d3,A00,Mieses Opening,1
pvqC7PDx,TRUE,15,resign,white,5+25,1216,1191,d4,A40,Queen's Pawn,1
nncLLMgN,TRUE,29,mate,white,10+0,1777,1197,e4,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
SayF8QDM,TRUE,2,resign,black,5+8,1500,1246,e4,C20,King's Pawn Game,2
biu5M0Md,TRUE,12,resign,black,180+180,895,1164,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
W7p9z8nj,TRUE,36,resign,black,13+14,871,1006,e4,C20,Portuguese Opening,3
I901F4wL,TRUE,19,resign,black,5+5,957,1058,e4,C00,French Defense #2,2
vZ2kSxbH,TRUE,57,mate,white,11+4,1334,880,e4,C20,King's Pawn Game: Leonardis Variation,3
O2466uHy,TRUE,3,resign,black,7+2,1392,1914,e4,B20,Sicilian Defense: Kronberger Variation,3
QRfzFN8t,FALSE,50,mate,black,10+20,1500,1392,d4,A45,Indian Game,2
b9Kzb2X9,FALSE,123,mate,white,180+180,1392,1500,e4,B01,Scandinavian Defense,2
oQ8PWrpn,TRUE,68,mate,black,10+0,1500,1669,d4,D02,Queen's Pawn Game: Chigorin Variation,4
isyha2pF,TRUE,51,resign,white,10+5,1761,1515,d4,D00,Queen's Pawn Game: Levitsky Attack,3
so9PhVjm,TRUE,33,resign,white,10+5,1499,1268,e4,C21,Center Game #2,3
5ADPV0bp,TRUE,87,resign,white,10+5,1491,1367,e4,C00,St. George Defense,4
vrxwNLbY,TRUE,42,outoftime,black,10+5,1502,1736,e4,B21,Sicilian Defense: Smith-Morra Gambit,5
UxN88evQ,TRUE,83,mate,white,10+5,1495,1342,e4,C21,King's Pawn Game: Beyer Gambit,4
t2q2KJfX,TRUE,45,outoftime,white,10+5,1504,1585,e4,C21,Danish Gambit Accepted,9
jWjMOGII,TRUE,47,resign,white,10+5,1502,1128,e4,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
3cmhYkkQ,TRUE,34,mate,black,10+5,1497,1521,e4,B00,Owen Defense,2
FC9OLF88,TRUE,108,outoftime,black,10+5,1504,1606,e4,B21,Sicilian Defense: Smith-Morra Gambit,5
JBxNjmPs,TRUE,70,resign,black,10+5,1508,1796,e4,C21,Danish Gambit,5
qKqBZ5E4,TRUE,49,resign,white,10+5,1496,1507,e4,C21,Danish Gambit,5
HhVEj5S5,TRUE,68,resign,black,10+5,1507,1532,e4,C21,Center Game #2,3
5wT8ZwZV,TRUE,35,mate,white,10+5,1488,1698,e4,C21,Danish Gambit Accepted,9
5H6tnAdj,TRUE,61,outoftime,white,10+5,1479,1398,e4,C21,Center Game #2,3
MewPEHUR,TRUE,64,resign,white,10+5,1475,1165,e4,C00,French Defense: Normal Variation,3
LYihrNPs,TRUE,28,resign,white,10+5,1469,1273,e4,C21,Center Game #2,3
MOgzt7n9,TRUE,57,mate,white,10+5,1448,1748,e4,C21,Danish Gambit Accepted |  Classical Defense,10
HrQguPXm,TRUE,90,mate,black,10+5,1454,1663,e4,C21,Danish Gambit Accepted |  Copenhagen Defense,10
suIgbuDT,TRUE,17,resign,white,10+5,1440,1480,e4,C21,Center Game #2,3
a81pQ6c6,TRUE,84,mate,black,10+5,1452,1463,e4,B21,Sicilian Defense: Smith-Morra Gambit Accepted |  Paulsen Formation,12
viTRM5Ow,TRUE,41,resign,white,10+5,1420,1420,e4,B06,Robatsch (Modern) Defense,4
ntjkrMPB,TRUE,68,mate,black,10+5,1432,1454,e4,C21,Center Game #2,3
OxpOA0rs,TRUE,53,outoftime,white,10+5,1414,1550,e4,C21,Danish Gambit Accepted |  Copenhagen Defense,10
J1UjjIMg,TRUE,94,resign,black,10+5,1428,1394,e4,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
70NYDjk0,TRUE,15,mate,white,10+5,1421,1236,e4,C21,Center Game #2,3
syM93mu3,TRUE,54,resign,black,10+5,1426,1929,e4,B12,Caro-Kann Defense #2,4
b552UBRz,TRUE,60,resign,white,10+5,1409,1570,e4,C21,King's Pawn Game: Beyer Gambit,4
sypGfXB5,TRUE,41,mate,white,10+5,1406,1035,e4,C21,Danish Gambit,5
linrunn1,TRUE,41,mate,white,10+5,1401,1111,e4,C21,Danish Gambit Accepted,9
QcQK8i1t,TRUE,60,mate,black,10+5,1398,1293,e4,B21,Sicilian Defense: Smith-Morra Gambit Declined |  Wing Formation,6
3qNHgMnv,TRUE,23,resign,black,10+5,1399,1630,e4,C21,Danish Gambit,5
CjEjpaq0,TRUE,169,mate,white,10+5,1379,1563,e4,C21,Danish Gambit Accepted |  Copenhagen Defense,10
gSpofJTL,TRUE,44,resign,black,10+5,1382,1778,e4,C21,Danish Gambit,5
hjbB8UYj,TRUE,30,resign,black,10+5,1387,1623,e4,C21,Danish Gambit Accepted,9
7pJQsaor,TRUE,43,resign,white,10+5,1379,1228,e4,C21,Center Game #2,3
6ECfCWKM,TRUE,40,resign,black,10+5,1387,1547,e4,B00,King's Pawn,1
tPWIxmJa,TRUE,46,mate,black,10+5,1411,1584,e4,B01,Scandinavian Defense,2
Vbkh17mj,TRUE,31,mate,white,10+5,1393,1483,e4,C21,Danish Gambit Accepted,9
XwiB6BZS,TRUE,118,outoftime,black,10+5,1404,1499,e4,C21,Danish Gambit,5
qj5DK5JL,TRUE,29,outoftime,white,10+0,1555,1500,d4,A40,Horwitz Defense,2
7DtE3PwL,FALSE,35,resign,white,45+0,1564,1503,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
lRbjKagI,TRUE,93,resign,white,5+5,1465,1416,e4,B00,Guatemala Defense,4
Ea522sn2,TRUE,92,resign,black,5+5,1426,1436,g3,A00,Hungarian Opening: Indian Defense,2
lZOVXmkP,TRUE,112,resign,black,5+5,1473,1414,e4,B00,Owen Defense,2
ticILaDq,TRUE,74,mate,black,5+5,1424,1440,g3,A00,Hungarian Opening: Indian Defense,2
YpXlw72J,TRUE,28,resign,black,5+5,1486,1412,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
BAGGzEO3,TRUE,39,resign,white,5+5,1398,1544,g3,A00,Hungarian Opening,1
4WjK5tzn,TRUE,73,mate,white,5+5,1511,1405,e4,B00,Owen Defense,2
vLrTA0mQ,TRUE,88,resign,black,5+8,1679,1342,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
fNW06sFn,TRUE,36,mate,black,5+5,1462,1500,e4,B01,Scandinavian Defense,2
3BF6MSVi,TRUE,99,outoftime,white,15+1,1602,1424,e4,B07,Pirc Defense #5,3
0GT66KC7,TRUE,138,outoftime,black,25+30,1500,1791,e4,C33,King's Gambit Accepted |  Bishop's Gambit |  Maurian Defense,6
6EpeFzrY,TRUE,70,resign,black,7+4,1700,1675,d4,D00,Queen's Pawn Game: Steinitz Countergambit,4
58D5W3KY,TRUE,56,resign,black,7+4,1711,1652,d4,D00,Queen's Pawn Game: Mason Attack,3
exSAY2dn,TRUE,64,resign,black,7+4,1722,1723,d4,D00,Queen's Pawn Game: Mason Attack,3
iF6bV4IC,TRUE,131,resign,black,7+4,1734,1710,e4,B40,Sicilian Defense: French Variation,4
hBHbsLLa,TRUE,81,mate,white,7+4,1704,1551,d4,A45,Indian Game,2
6hVoZYuS,TRUE,54,resign,black,12+0,1713,1768,d4,A45,Indian Game,2
qvOy9Wgs,TRUE,94,resign,white,12+0,1701,1758,d4,D00,Queen's Pawn Game: Steinitz Countergambit,4
BD7ubjfl,TRUE,46,resign,black,7+15,1713,1668,d4,A45,Indian Game,2
EbI4hquW,TRUE,57,resign,white,7+15,1703,1678,d4,A40,Modern Defense,2
KEkuW4FS,TRUE,56,resign,white,7+15,1695,1600,d4,A40,Modern Defense,2
NGrFgWJX,TRUE,54,mate,black,7+15,1709,1610,d4,A40,Horwitz Defense,2
z6FdCiav,TRUE,45,resign,white,7+15,1700,1620,d4,A45,Indian Game,2
9zMMfOV5,TRUE,62,resign,black,7+15,1629,1691,d4,E00,Indian Game: Seirawan Attack,5
fLLnzsin,TRUE,140,mate,black,7+15,1705,1616,d4,A45,Indian Game,2
K5cvC6ux,TRUE,67,mate,white,7+15,1781,1715,e4,B32,Sicilian Defense: Franco-Sicilian Variation,6
1dXmOTVS,TRUE,27,resign,black,7+15,1724,1771,d4,A45,Indian Game,2
5t29mWFy,TRUE,87,mate,white,7+15,1720,1481,d4,A40,Horwitz Defense,2
UbFPlg4d,TRUE,88,resign,black,7+15,1734,1634,d4,D00,Queen's Pawn Game: Steinitz Countergambit,4
QWOvdsCA,TRUE,39,resign,white,7+15,1719,1856,d4,A40,Horwitz Defense,2
xWktiJvc,TRUE,77,resign,white,10+3,1458,1738,d4,D02,Queen's Pawn Game: Zukertort Variation,3
0qXBS7QU,TRUE,78,resign,white,10+3,1728,1689,d4,A80,Dutch Defense,2
mYIKv9zs,TRUE,32,resign,white,10+3,1717,1699,d4,D00,Queen's Pawn Game: Mason Attack,3
jhgF2KWW,TRUE,40,resign,black,10+3,1710,1705,e4,B40,Sicilian Defense: Delayed Alapin Variation,5
0LdDxe9A,TRUE,134,draw,draw,10+3,1705,1710,d4,D00,Queen's Pawn Game: Steinitz Countergambit,4
XZMVIFEx,TRUE,89,resign,white,7+5,1446,1725,e4,B40,Sicilian Defense: French Variation,4
EXDJALqL,TRUE,78,resign,white,7+5,1721,1450,d4,A40,Queen's Pawn,1
Tqy38Qn2,TRUE,83,resign,white,7+5,1709,1695,d4,A45,Indian Game,2
ljC8JeQX,TRUE,60,resign,white,7+5,1697,1718,d4,D00,Queen's Pawn Game: Mason Attack,3
j7VHtgWQ,TRUE,80,resign,white,7+5,1689,1578,d4,A40,Englund Gambit,2
CxTYy2p1,TRUE,127,draw,draw,7+5,1691,1626,d4,D00,Queen's Pawn Game: Mason Attack,3
thHwfFez,TRUE,43,resign,white,7+5,1681,1733,d4,A40,Queen's Pawn,1
ie8pCdnA,TRUE,46,resign,black,7+5,1685,1946,d4,A45,Indian Game,2
cRWnTDJf,TRUE,89,mate,white,7+5,1682,1350,d4,A40,Horwitz Defense,2
ksJu1SiI,TRUE,90,resign,black,7+5,1697,1546,d4,A40,Modern Defense,2
A396dFNz,TRUE,64,resign,black,7+5,1714,1553,d4,A40,Modern Defense,2
EBGiiT6K,TRUE,81,resign,white,7+5,1699,1809,d4,A80,Dutch Defense,2
xU8mJs21,TRUE,55,resign,white,7+5,1693,1521,d4,A40,Horwitz Defense,2
FIs1OnAb,TRUE,99,resign,white,7+5,1680,1713,d4,D00,Queen's Pawn Game: Mason Attack,3
wojkbwSi,TRUE,79,mate,white,7+5,1674,1491,d4,A40,Modern Defense,2
NXxKxcyR,TRUE,161,draw,draw,5+10,1846,1669,d4,D00,Queen's Pawn Game #2,3
9EVpgNj3,TRUE,48,resign,black,8+2,1675,1858,d4,A45,Indian Game,2
tCMICaPh,TRUE,12,resign,black,7+5,1551,1667,e4,C55,Italian Game: Anti-Fried Liver Defense,6
Xwajy8oY,TRUE,60,resign,white,7+5,1662,1408,d4,A40,Englund Gambit,2
ZQamFb4S,TRUE,40,resign,white,7+5,1651,1629,d4,D00,Queen's Pawn Game: Mason Attack,3
xS5540BT,TRUE,107,draw,draw,7+5,1663,1300,d4,D00,Queen's Pawn Game: Mason Attack,3
9iDBRdph,TRUE,101,mate,white,7+5,1655,1518,d4,D00,Queen's Pawn Game: Mason Attack,3
KKYwhjFl,TRUE,51,mate,white,5+5,1381,1583,e4,B00,Caro-Kann Defense: Hillbilly Attack,3
egyxmZwq,TRUE,144,resign,black,7+2,1749,1716,e4,C50,Four Knights Game: Italian Variation,8
BIwaxwL2,TRUE,22,resign,black,7+2,1551,1697,e4,C24,Bishop's Opening: Berlin Defense,4
eIet2Ioq,TRUE,49,resign,white,7+2,1685,1390,e4,B07,King's Pawn Game: Maroczy Defense,4
wyK06tJM,TRUE,37,mate,white,7+2,1735,1500,d4,C00,French Defense: Normal Variation,3
M5vGOaZj,TRUE,116,mate,black,7+2,1766,1826,d4,D31,Semi-Slav Defense: Accelerated Move Order,6
NoBGl92f,TRUE,30,resign,black,7+2,1425,1754,e4,B00,Owen Defense,2
Hbdoyf4W,TRUE,57,resign,black,7+2,1799,1500,e4,B00,Owen Defense,2
94wld0Ey,TRUE,65,resign,white,7+2,1760,1711,e4,C41,Philidor Defense #2,4
SwoxhnwP,TRUE,20,resign,black,7+2,1723,1706,e4,C02,French Defense: Advance Variation,8
01Y74mrM,TRUE,57,resign,white,7+2,1710,1777,e4,B20,Sicilian Defense: Staunton-Cochrane Variation,3
5DnQBp4q,TRUE,67,resign,white,7+2,1750,1500,d4,A40,Polish Defense,2
RQFlWIBg,TRUE,31,resign,white,5+8,1383,1500,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
IN7C2jDa,TRUE,52,mate,black,10+0,1277,1342,f4,A03,Bird Opening: Dutch Variation,2
b5rYTNwc,FALSE,47,resign,white,20+60,1342,1299,d4,D02,Queen's Pawn Game: Zukertort Variation,3
sw67IZO7,FALSE,47,resign,black,10+5,1357,904,d4,C00,French Defense: Normal Variation,3
0T8Ay9CI,TRUE,11,resign,white,10+0,1341,1259,d4,D00,Queen's Pawn Game,2
fP30ItoF,FALSE,102,mate,black,10+5,1280,1341,d4,D02,Queen's Pawn Game: Zukertort Variation,3
lDvNa68x,TRUE,49,resign,white,12+8,1336,1099,d4,D02,Queen's Pawn Game: Zukertort Variation,3
SOiqYr3J,FALSE,27,mate,white,15+15,1336,1190,d4,A40,Modern Defense,2
UzhPMDvC,FALSE,38,resign,black,10+5,1336,1259,d4,D02,Queen's Pawn Game: Chigorin Variation,4
bX20GoBf,FALSE,10,resign,black,5+8,944,1336,d3,A00,Mieses Opening,1
D64AA8Yn,FALSE,59,resign,white,5+8,1336,944,d4,D02,Queen's Pawn Game: Zukertort Variation,3
Ms7JpOiw,FALSE,54,resign,white,10+5,1336,1217,Nf3,D02,Queen's Pawn Game: Chigorin Variation,4
QAAFzHxG,FALSE,51,resign,white,10+5,1336,1273,c4,A41,Rat Defense: English Rat,4
KetQe9Qy,FALSE,47,mate,white,10+5,1202,1336,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
I1o4VycR,FALSE,50,resign,white,8+9,1500,1354,c4,A25,English Opening: King's English Variation |  Reversed Closed Sicilian,4
ptSaaiY5,FALSE,10,resign,black,10+5,1354,1680,d4,D00,Queen's Pawn Game,2
GpqLhqYc,FALSE,97,resign,white,10+4,1404,1354,e4,C21,King's Pawn Game: Beyer Gambit,4
r9Ym1qla,FALSE,70,mate,black,10+8,1354,1181,Nc3,C42,Russian Game: Three Knights Game,5
pnA6K0re,FALSE,41,mate,white,10+8,1354,1289,d4,D02,Queen's Pawn Game: Zukertort Variation,3
3iNTjcRe,TRUE,38,mate,black,30+5,1140,1637,Nf3,A04,Zukertort Opening: Sicilian Invitation,2
aD33obSb,TRUE,32,outoftime,black,5+8,1140,1498,Nf3,A04,Zukertort Opening: Pirc Invitation,2
OJGqBWDU,TRUE,24,outoftime,black,15+10,1464,1106,e4,B00,Nimzowitsch Defense,2
K10nce8k,TRUE,12,resign,black,15+12,1084,1099,g3,A00,Hungarian Opening,1
wF9lJHa2,TRUE,32,resign,white,10+10,1362,1094,e4,B30,Sicilian Defense: Old Sicilian,4
9SEHpnaw,TRUE,6,outoftime,black,15+0,1101,1478,a4,A00,Ware Opening,1
wOUEIY7p,TRUE,25,resign,white,10+0,1070,1265,c3,A00,Saragossa Opening,1
isaJq2aN,TRUE,29,mate,white,10+0,1257,1091,e4,C40,Elephant Gambit,4
LQWMHv13,TRUE,15,resign,black,10+0,1116,1247,e4,B10,Caro-Kann Defense,2
xUUxUYCT,TRUE,3,resign,white,10+0,1236,1150,e4,B00,King's Pawn,1
YOP2cned,TRUE,29,resign,white,9+0,1535,1160,e4,A06,Zukertort Opening: Tennison Gambit,3
rmhvRw7v,TRUE,12,mate,black,10+8,1185,1390,h4,A00,Kadas Opening,1
ihi2tt2Y,TRUE,9,resign,white,10+8,1099,1290,e3,A00,Van't Kruijs Opening,1
TdvWu2Vv,TRUE,6,mate,black,10+8,1139,1283,g4,A00,Grob Opening,1
D5olzhed,TRUE,14,resign,black,14+0,1171,1554,g4,A00,Grob Opening,1
e7r1ynaW,TRUE,16,mate,black,9+0,1199,1503,g3,A00,Hungarian Opening,1
UioBkjlb,TRUE,13,resign,white,9+0,1498,1238,e4,A06,Zukertort Opening: Tennison Gambit,3
JXpZyOHe,TRUE,12,resign,black,9+0,1304,1493,f4,A02,Bird Opening: From's Gambit,2
W58kU4rr,TRUE,13,resign,white,9+0,1460,1500,e4,B00,Nimzowitsch Defense: Williams Variation,4
sW0HQVBS,TRUE,2,outoftime,black,5+5,988,1056,a4,A00,Ware Opening,1
KJoc3wj8,TRUE,13,resign,white,5+5,1041,1500,e4,B00,Goldsmith Defense,2
1jeZ5mWZ,FALSE,3,resign,black,25+0,1148,1614,e4,B27,Sicilian Defense,3
NJgXBLzQ,TRUE,25,resign,black,15+5,1149,1796,d4,B07,Pirc Defense #2,5
vfa7QNtx,FALSE,28,resign,white,25+17,1669,1149,e4,C40,Latvian Gambit Accepted,5
mX6zSNcT,FALSE,55,mate,white,25+17,1149,1669,b4,A00,Polish Opening: Baltic Defense,4
lh4UR92W,FALSE,11,resign,white,25+17,1669,1149,e4,C40,Latvian Gambit,4
xZL6jJUw,FALSE,43,resign,black,25+17,1149,1669,b4,A00,Polish Opening,1
dyAo1brk,FALSE,2,resign,black,25+17,1149,1669,d4,A80,Dutch Defense,2
5RGMPpFO,FALSE,46,mate,black,25+17,1149,1672,d4,D00,Blackmar-Diemer Gambit: Zeller Defense,6
ECSVJtkd,FALSE,18,resign,white,25+17,1672,1149,e4,C40,Latvian Gambit,4
bC0FyrvN,FALSE,28,resign,black,25+17,1149,1672,b4,A00,Polish Opening,1
UqhTYx8L,FALSE,5,resign,white,25+17,1672,1149,f4,C00,French Defense: La Bourdonnais Variation,3
CtcvF5mZ,FALSE,2,resign,black,25+17,1149,1672,e4,B01,Scandinavian Defense,2
krVuxlhQ,FALSE,14,resign,white,25+17,1672,1149,e4,C48,Four Knights Game: Spanish Variation,7
YStA7ns9,FALSE,17,resign,black,25+17,1149,1672,d4,D00,Blackmar-Diemer Gambit: Zeller Defense,6
zvIZfoS3,FALSE,45,resign,white,25+17,1672,1149,e4,C40,Latvian Gambit,4
0yrds1vk,FALSE,62,resign,black,25+17,1149,1672,d4,D10,Slav Defense,4
w1SjAnpb,TRUE,25,resign,black,30+5,1151,1578,d4,D00,Blackmar-Diemer Gambit: Ryder Gambit,9
BBN3eAFK,TRUE,47,resign,white,30+5,1125,1643,d4,C11,French Defense: Classical Variation |  Steinitz Variation,7
TZMyPV40,TRUE,102,outoftime,black,5+6,1830,1500,e4,C25,Vienna Game: Max Lange Defense,4
HvrORfUp,TRUE,102,draw,draw,180+180,1430,1667,f4,A02,Bird Opening: From's Gambit,2
ePq8Fq07,TRUE,22,resign,black,180+180,1331,1661,c4,C20,English Opening: The Whale,3
ytCu5VIx,TRUE,92,resign,black,180+180,1337,1623,e4,C20,Portuguese Opening,3
KWcwdouL,TRUE,44,mate,black,180+180,1500,1545,a4,A00,Crab Opening,3
v7nCwrdV,TRUE,102,mate,black,180+180,1500,1430,c4,A20,English Opening: King's English Variation,2
PPvN5C8n,TRUE,69,resign,white,8+0,2235,1500,c4,D38,Queen's Gambit Declined: Ragozin Defense |  Alekhine Variation,9
GDSh6975,TRUE,54,resign,black,8+0,2022,2226,e4,B06,Modern Defense,2
kibSzs2X,TRUE,32,resign,white,8+0,2216,2029,e4,C45,Scotch Game: Classical Variation,8
uv4MQaA4,TRUE,31,resign,white,8+0,2210,1912,e4,B40,Sicilian Defense: French Variation,4
iChz76Ua,TRUE,47,resign,white,8+0,2202,1965,e4,C00,French Defense: Normal Variation,3
16lQdl5s,FALSE,14,mate,black,5+5,1183,1431,c4,B10,Caro-Kann Defense: Accelerated Panov Attack #2,4
jvJpypb8,TRUE,51,mate,white,30+0,1503,1500,d4,A40,Queen's Pawn,1
wAC4TkSq,TRUE,44,resign,black,15+0,1892,2344,e4,C00,Rat Defense: Small Center Defense,4
GBkTkaN9,TRUE,61,resign,white,7+10,1028,1500,e4,B00,Nimzowitsch Defense: Franco-Nimzowitsch Variation,4
IcBAvx2k,TRUE,56,outoftime,black,10+0,1603,2241,e4,C47,Four Knights Game: Scotch Variation,7
MUvjTUm1,TRUE,53,outoftime,white,10+0,2238,1742,Nf3,A13,English Opening: Agincourt Defense |  Catalan Defense,6
tosbX7rB,TRUE,96,resign,black,10+0,1613,2237,c4,A20,English Opening: King's English Variation,2
37POQu66,TRUE,63,resign,white,1+30,2235,1652,c4,A10,English Opening,1
tCsQ91fC,TRUE,134,mate,black,7+2,2263,2136,e4,B28,Sicilian Defense: O'Kelly Variation |  Yerevan System,5
tDLGnaqr,TRUE,46,resign,black,7+2,1800,2260,e4,C47,Four Knights Game: Italian Variation |  Noa Gambit,9
YqOQUbRF,TRUE,80,mate,black,7+2,1737,2257,e3,A00,Van't Kruijs Opening,1
egV9bwRL,TRUE,72,mate,black,8+0,2069,2244,d4,D90,Gruenfeld Defense: Three Knights Variation,8
o8K4d3Y5,TRUE,65,resign,white,8+0,2229,2077,e4,B83,Sicilian Defense: Scheveningen Variation |  Modern Variation,17
xGKFYJzD,FALSE,28,mate,black,30+0,1500,1700,g4,A00,Grob Opening,1
lHXQIIyy,TRUE,53,mate,white,30+0,1694,1495,e4,C24,Bishop's Opening: Berlin Defense,4
qxobdtuj,TRUE,23,resign,black,30+0,1408,1690,d4,D30,Queen's Gambit Declined,4
3ydPI85n,TRUE,69,mate,white,30+0,1695,1702,e3,A00,Van't Kruijs Opening,1
SVScVlox,TRUE,53,mate,white,30+0,1709,1442,e4,B13,Caro-Kann Defense: Exchange Variation,5
nRQ3iFoK,TRUE,31,resign,white,30+0,1675,1722,e4,C45,Scotch Game,7
Ltkb6yOE,TRUE,53,resign,black,30+0,1696,1711,e4,C45,Scotch Game,7
yyHFgYOw,TRUE,49,mate,white,30+0,1707,1404,e4,C23,Bishop's Opening: Philidor Counterattack,4
Wutupk7w,TRUE,71,outoftime,white,30+0,1697,1660,e4,C50,Italian Game: Giuoco Pianissimo |  Normal,8
H5ArQ1xA,TRUE,77,mate,white,30+0,1552,1713,e4,C45,Scotch Game,7
SbwmEjHF,TRUE,29,mate,white,30+0,1703,1679,e4,B20,Sicilian Defense: Bowdler Attack,3
jTchylKo,TRUE,26,mate,black,30+0,1657,1693,e4,C22,Center Game: Normal Variation,6
z21melEt,TRUE,53,resign,white,30+0,1685,1579,e4,B20,Sicilian Defense: Bowdler Attack,3
mSOR722e,TRUE,26,resign,black,30+0,1695,1716,e4,C24,Bishop's Opening: Berlin Defense,4
uPyJxOAo,TRUE,112,resign,black,30+0,1527,1677,e4,C20,Bishop's Opening: Boi Variation,4
OjnP7QtQ,TRUE,101,mate,white,30+0,1670,1522,e4,C23,Bishop's Opening,3
Qq8xORzc,TRUE,101,draw,draw,30+0,1665,1684,e4,B20,Sicilian Defense: Bowdler Attack,3
hOhTlS3U,TRUE,44,resign,white,30+0,1650,1574,e4,C23,Bishop's Opening,3
Xk7ZZSoU,TRUE,56,resign,white,30+0,1666,1661,e4,C64,Ruy Lopez: Classical Variation |  Central Variation,7
ShyiQBeO,TRUE,31,mate,white,30+0,1773,1670,d4,D06,Queen's Gambit,3
cYEnV0aS,TRUE,34,resign,black,30+0,1687,1657,e4,C55,Italian Game: Anti-Fried Liver Defense,6
YuE7GHnC,TRUE,116,resign,black,30+0,1688,1484,e4,C50,Italian Game: Giuoco Pianissimo,7
BNLd7ffT,TRUE,47,resign,black,30+0,1631,1677,e4,C51,Italian Game: Evans Gambit Declined,8
cjBW56df,TRUE,35,resign,white,30+0,1670,1542,e4,C23,Bishop's Opening,3
